#user lat lon time
57651c5fd3eee2950d43e2da 41.3878483333 2.18489166667 1466248450.0
57651c5fd3eee2950d43e2da 41.3878566667 2.18486166667 1466248456.0
57651c5fd3eee2950d43e2da 41.3878733333 2.18484833333 1466248460.0
57651c5fd3eee2950d43e2da 41.3879016667 2.18484833333 1466248463.0
57651c5fd3eee2950d43e2da 41.3879183333 2.18487666667 1466248466.0
57651c5fd3eee2950d43e2da 41.3878783333 2.18489666667 1466248472.0
57651c5fd3eee2950d43e2da 41.3877866667 2.18495666667 1466248480.0
57651c5fd3eee2950d43e2da 41.38783 2.184935 1466248729.0
57651c5fd3eee2950d43e2da 41.3878283333 2.18499 1466249159.0
5765251fdb2260fd1cdf5d8f 41.38796742 2.18468567 1466252750.0
5765251fdb2260fd1cdf5d8f 41.38795146 2.18470149 1466252752.0
5765251fdb2260fd1cdf5d8f 41.38793585 2.18471782 1466252754.0
5765251fdb2260fd1cdf5d8f 41.3879206 2.1847345 1466252756.0
5765251fdb2260fd1cdf5d8f 41.38790605 2.18475222 1466252758.0
5765251fdb2260fd1cdf5d8f 41.38788239 2.18478506 1466252764.0
5765251fdb2260fd1cdf5d8f 41.38788317 2.18483223 1466252768.0
5765251fdb2260fd1cdf5d8f 41.38788243 2.18485725 1466252770.0
5765251fdb2260fd1cdf5d8f 41.38787008 2.18487774 1466252772.0
5765251fdb2260fd1cdf5d8f 41.38785861 2.18489729 1466252774.0
5765259ddb2260fd1cdf5d95 41.3885771298 2.18390623705 1466252776.0
5765259ddb2260fd1cdf5d95 41.388542794 2.18399606923 1466252794.0
5765251fdb2260fd1cdf5d8f 41.38784715 2.18491838 1466252776.0
5765251fdb2260fd1cdf5d8f 41.38783298 2.184936 1466252780.0
5765251fdb2260fd1cdf5d8f 41.38780829 2.18496559 1466252784.0
5765251fdb2260fd1cdf5d8f 41.3877803 2.18498653 1466252788.0
5765251fdb2260fd1cdf5d8f 41.38774659 2.18499723 1466252792.0
5765251fdb2260fd1cdf5d8f 41.38772773 2.18503213 1466252796.0
5765251fdb2260fd1cdf5d8f 41.38770178 2.18506257 1466252800.0
5765251fdb2260fd1cdf5d8f 41.3876842 2.18507959 1466252802.0
5765251fdb2260fd1cdf5d8f 41.38766593 2.18509368 1466252804.0
5765251fdb2260fd1cdf5d8f 41.38765346 2.18511883 1466252810.0
576520d7d3eee2950d43e30b 41.3877245805 2.18506566171 1466252752.0
576520d7d3eee2950d43e30b 41.3877462497 2.1850605676 1466252782.0
576520d7d3eee2950d43e30b 41.3877212807 2.18507123581 1466252790.0
576520d7d3eee2950d43e30b 41.3877025693 2.18508148491 1466252792.0
576520d7d3eee2950d43e30b 41.3876821415 2.18510383478 1466252795.0
576520d7d3eee2950d43e30b 41.3876755261 2.1851313787 1466252798.0
576520d7d3eee2950d43e30b 41.3876637405 2.18515205122 1466252807.0
576520d7d3eee2950d43e30b 41.3876445705 2.18514563594 1466252812.0
576520d7d3eee2950d43e30b 41.3876391111 2.18516908755 1466252824.0
576520d7d3eee2950d43e30b 41.3876201481 2.18516984708 1466252830.0
5765251fdb2260fd1cdf5d8f 41.38763861 2.18514453 1466252820.0
5765251fdb2260fd1cdf5d8f 41.38762591 2.1851699 1466252824.0
5765251fdb2260fd1cdf5d8f 41.38761102 2.18518372 1466252828.0
5765251fdb2260fd1cdf5d8f 41.38759116 2.18520228 1466252830.0
5765251fdb2260fd1cdf5d8f 41.38757486 2.1852146 1466252832.0
5765251fdb2260fd1cdf5d8f 41.38755678 2.18524977 1466252836.0
5765251fdb2260fd1cdf5d8f 41.38753587 2.18527056 1466252840.0
5765251fdb2260fd1cdf5d8f 41.38751792 2.18528123 1466252842.0
5765251fdb2260fd1cdf5d8f 41.3874973 2.18529832 1466252844.0
5765251fdb2260fd1cdf5d8f 41.3874782 2.18531654 1466252846.0
57650bf1d3eee2950d43e292 41.38863 2.18394833333 1466252367.0
57650bf1d3eee2950d43e292 41.3886416667 2.18393 1466252435.0
57650bf1d3eee2950d43e292 41.3886216667 2.18391166667 1466252445.0
57650bf1d3eee2950d43e292 41.3886333333 2.18389166667 1466252653.0
57650bf1d3eee2950d43e292 41.3886316667 2.18391666667 1466252711.0
57650bf1d3eee2950d43e292 41.3886583333 2.18389166667 1466252771.0
57650bf1d3eee2950d43e292 41.38864 2.183935 1466252787.0
57650bf1d3eee2950d43e292 41.3886533333 2.18391666667 1466252795.0
57650bf1d3eee2950d43e292 41.3886316667 2.18391166667 1466252845.0
57650bf1d3eee2950d43e292 41.388645 2.183935 1466252849.0
57651c5fd3eee2950d43e2da 41.3878566667 2.18499333333 1466249165.0
57651c5fd3eee2950d43e2da 41.3878933333 2.185005 1466249198.0
57651c5fd3eee2950d43e2da 41.3879316667 2.185115 1466249218.0
57651c5fd3eee2950d43e2da 41.387935 2.18516333333 1466249238.0
57651c5fd3eee2950d43e2da 41.3879466667 2.185185 1466249245.0
57651c5fd3eee2950d43e2da 41.387915 2.18515333333 1466249251.0
57651c5fd3eee2950d43e2da 41.3878633333 2.18505166667 1466249256.0
57651c5fd3eee2950d43e2da 41.387835 2.18508666667 1466249261.0
57651c5fd3eee2950d43e2da 41.3878216667 2.18511666667 1466249267.0
57651c5fd3eee2950d43e2da 41.3877983333 2.185105 1466249270.0
5765251fdb2260fd1cdf5d8f 41.38746383 2.18533233 1466252848.0
5765251fdb2260fd1cdf5d8f 41.38744662 2.18537173 1466252852.0
5765251fdb2260fd1cdf5d8f 41.38743616 2.18539262 1466252854.0
5765251fdb2260fd1cdf5d8f 41.38741844 2.18543434 1466252858.0
5765251fdb2260fd1cdf5d8f 41.38740492 2.18545533 1466252860.0
5765251fdb2260fd1cdf5d8f 41.38739354 2.18547583 1466252862.0
5765251fdb2260fd1cdf5d8f 41.3873817 2.18550251 1466252866.0
5765251fdb2260fd1cdf5d8f 41.38736236 2.18553492 1466252874.0
5765251fdb2260fd1cdf5d8f 41.38734403 2.18557091 1466252878.0
5765251fdb2260fd1cdf5d8f 41.38731097 2.18560816 1466252882.0
5765251fdb2260fd1cdf5d8f 41.38729473 2.18562449 1466252884.0
5765251fdb2260fd1cdf5d8f 41.38727924 2.185641 1466252886.0
5765251fdb2260fd1cdf5d8f 41.38726467 2.18565773 1466252888.0
5765251fdb2260fd1cdf5d8f 41.38725056 2.18567429 1466252890.0
5765251fdb2260fd1cdf5d8f 41.38723559 2.18568945 1466252892.0
5765251fdb2260fd1cdf5d8f 41.38721979 2.18570554 1466252894.0
5765251fdb2260fd1cdf5d8f 41.3872046 2.1857199 1466252896.0
5765251fdb2260fd1cdf5d8f 41.38718996 2.18573716 1466252898.0
5765251fdb2260fd1cdf5d8f 41.38717542 2.18575832 1466252900.0
5765251fdb2260fd1cdf5d8f 41.38715919 2.18577626 1466252902.0
5765251fdb2260fd1cdf5d8f 41.38714233 2.18579277 1466252904.0
5765251fdb2260fd1cdf5d8f 41.38712876 2.18580993 1466252906.0
5765251fdb2260fd1cdf5d8f 41.38711467 2.18582796 1466252908.0
5765251fdb2260fd1cdf5d8f 41.38709963 2.18584569 1466252910.0
5765251fdb2260fd1cdf5d8f 41.38708563 2.18586158 1466252912.0
5765251fdb2260fd1cdf5d8f 41.38707123 2.18587982 1466252914.0
5765251fdb2260fd1cdf5d8f 41.38705843 2.18589928 1466252916.0
5765251fdb2260fd1cdf5d8f 41.3870474 2.18592037 1466252918.0
5765251fdb2260fd1cdf5d8f 41.3870363 2.18594026 1466252920.0
5765251fdb2260fd1cdf5d8f 41.38702544 2.18596169 1466252922.0
5765251fdb2260fd1cdf5d8f 41.38701346 2.18598346 1466252924.0
5765251fdb2260fd1cdf5d8f 41.38700015 2.1860059 1466252926.0
5765251fdb2260fd1cdf5d8f 41.38698684 2.18602509 1466252928.0
5765251fdb2260fd1cdf5d8f 41.38697543 2.18604747 1466252930.0
5765251fdb2260fd1cdf5d8f 41.38696529 2.18607161 1466252932.0
5765251fdb2260fd1cdf5d8f 41.38695425 2.18609566 1466252934.0
5765251fdb2260fd1cdf5d8f 41.38694069 2.18611604 1466252936.0
5765251fdb2260fd1cdf5d8f 41.38692445 2.18613518 1466252938.0
5765251fdb2260fd1cdf5d8f 41.38690915 2.18615694 1466252940.0
5765251fdb2260fd1cdf5d8f 41.38689268 2.18617702 1466252942.0
5765251fdb2260fd1cdf5d8f 41.38687635 2.18619394 1466252944.0
5765251fdb2260fd1cdf5d8f 41.38685923 2.18621185 1466252946.0
5765251fdb2260fd1cdf5d8f 41.3868465 2.1862323 1466252948.0
